,State,County,PCT_OBESE_ADULTS13,FMRKT16,FFR14,GROC09,GROC14,GROCPTH14,PCT_LACCESS_CHILD15,FFRPTH14,FMRKTPTH16,FFRPTH14,PCT_OBESE_ADULTS08,PCT_DIABETES_ADULTS13,PCT_DIABETES_ADULTS08,CHILDPOVRATE15,PCT_HSPA15
1852,NY,Lewis,33.7,4,13,5,3,0.110213079,3.699327709214937,0.477590007,0.148892611204169,0.477590007,26.9,9.9,8.5,22.4,23.299999999999997
1853,NY,Livingston,31.2,7,47,12,15,0.232248475,2.3381399455769882,0.727711888,0.108937547660177,0.727711888,28.7,10.5,8.7,16.4,23.299999999999997
1854,NY,Madison,26.1,8,42,16,12,0.165816855,3.72932314079908,0.580358993,0.112156345946249,0.580358993,26.8,9.6,7.6,18.1,23.299999999999997
1855,NY,Monroe,27.7,29,550,177,191,0.254715232,6.600213708458375,0.733473182,0.0387842086750913,0.733473182,28.4,9.7,8.6,22.0,23.299999999999997
1856,NY,Montgomery,26.0,8,37,12,11,0.220976717,4.613941082934845,0.743285321,0.162350840165598,0.743285321,29.1,9.4,8.8,27.9,23.299999999999997
1857,NY,Nassau,23.5,24,1290,567,558,0.410708752,1.2059938247385058,0.949487976,0.017627616599339,0.949487976,21.3,8.3,8.8,8.4,23.299999999999997
1858,NY,New York,14.7,46,2553,1230,1342,0.820159045,0.0,1.560257855,0.0279850632766616,1.560257855,16.1,6.7,6.8,24.9,23.299999999999997
1859,NY,Niagara,30.4,8,134,32,32,0.149865355,3.614353452079508,0.627561176,0.037778974111958,0.627561176,26.9,9.5,8.9,23.3,23.299999999999997
1860,NY,Oneida,31.4,18,162,57,65,0.279124494,3.235030389337665,0.695664123,0.0778580388425105,0.695664123,26.0,10.0,8.8,29.8,23.299999999999997
1861,NY,Onondaga,27.9,15,428,118,121,0.258438774,4.836039239564693,0.914147067,0.0321754462734398,0.914147067,28.9,9.1,8.6,20.8,23.299999999999997
1862,NY,Ontario,29.4,8,87,19,19,0.173188584,4.308842111619942,0.793021412,0.0728411698291875,0.793021412,28.2,7.6,8.4,13.7,23.299999999999997
1863,NY,Orange,28.8,16,300,126,112,0.297793932,6.200140457773468,0.797662318,0.0421929801429287,0.797662318,25.4,9.7,8.7,20.1,23.299999999999997
1864,NY,Orleans,28.5,2,18,10,7,0.166730183,2.745599923349812,0.428734756,0.0483722730131089,0.428734756,28.8,9.7,8.6,22.6,23.299999999999997
1865,NY,Oswego,29.2,5,94,24,23,0.190219414,2.0147138636756585,0.777418474,0.0420213972955029,0.777418474,30.0,10.7,9.1,25.2,23.299999999999997
1866,NY,Otsego,26.0,8,38,18,18,0.294464075,4.579913455905283,0.621646381,0.13311812569679,0.621646381,27.5,9.3,8.4,19.9,23.299999999999997
1867,NY,Putnam,24.1,3,73,35,35,0.351804758,8.75763844611012,0.73376421,0.0303336703741153,0.73376421,27.4,7.6,7.7,6.5,23.299999999999997
1868,NY,Queens,23.8,20,1960,1261,1573,0.677555803,0.08383356213886221,0.844252621,0.00857245481673377,0.844252621,23.7,11.2,9.2,19.6,23.299999999999997
1869,NY,Rensselaer,27.4,10,99,32,39,0.244094784,4.519734496917292,0.619625221,0.0624726682076591,0.619625221,26.9,8.9,8.0,18.2,23.299999999999997
1870,NY,Richmond,28.2,4,316,194,233,0.492310033,0.171216651291797,0.667682276,0.00840309654107539,0.667682276,25.0,9.5,8.9,18.3,23.299999999999997
1871,NY,Rockland,22.4,8,256,96,106,0.327295857,5.343336427887689,0.790450371,0.024481302405288,0.790450371,25.4,10.3,9.8,23.0,23.299999999999997
1872,NY,St. Lawrence,28.2,14,53,30,27,0.242369838,4.197809524397575,0.475763016,0.127228775513913,0.475763016,29.6,10.6,8.6,23.4,23.299999999999997
1873,NY,Saratoga,26.7,12,167,27,26,0.115596143,6.879780859338182,0.742482916,0.0528510964400382,0.742482916,25.7,8.5,7.7,8.5,23.299999999999997
1874,NY,Schenectady,26.1,4,122,31,46,0.295373551,5.1608737249354535,0.783382027,0.0258810893350501,0.783382027,27.0,9.9,8.7,18.3,23.299999999999997
1875,NY,Schoharie,26.2,4,12,2,1,0.0316797,3.773761677764817,0.380155864,0.127726155123415,0.380155864,26.1,9.8,8.9,21.2,23.299999999999997
1876,NY,Schuyler,30.8,4,11,1,1,0.0541155,1.5032772286108544,0.595270307,0.221006685452235,0.595270307,26.3,10.7,8.2,19.9,23.299999999999997
1877,NY,Seneca,28.9,4,20,8,7,0.200665061,3.1009403359369947,0.573328747,0.115018546740662,0.573328747,29.9,8.9,8.5,21.2,23.299999999999997
1878,NY,Steuben,30.8,6,46,22,27,0.274406976,1.9057453070491768,0.467508181,0.061893955023726,0.467508181,29.1,11.2,9.9,22.7,23.299999999999997
1879,NY,Suffolk,23.1,23,1314,508,511,0.339993932,6.125905015830355,0.874270111,0.0154095283143383,0.874270111,24.7,8.8,8.0,10.7,23.299999999999997
1880,NY,Sullivan,29.3,8,57,29,28,0.368697576,2.4813460769436473,0.750562922,0.106950441839013,0.750562922,25.7,10.5,9.3,29.2,23.299999999999997
1881,NY,Tioga,29.3,3,24,12,12,0.240625627,3.3343416073778,0.481251253,0.0615258408531583,0.481251253,28.4,10.5,7.9,17.8,23.299999999999997
1882,NY,Tompkins,25.3,6,74,18,20,0.191038389,1.9579415794384623,0.70684204,0.0572131475813142,0.70684204,24.4,7.5,6.1,16.8,23.299999999999997
1883,NY,Ulster,27.2,14,155,48,49,0.271550888,5.830353068070666,0.858987503,0.0781141023852699,0.858987503,27.8,9.3,7.5,18.3,23.299999999999997
1884,NY,Warren,27.4,7,71,29,28,0.43094824,4.6374592623618645,1.092761609,0.1084145151548,1.092761609,28.7,9.8,8.9,17.0,23.299999999999997
1885,NY,Washington,31.9,7,33,10,10,0.160328352,2.4261880959005158,0.529083563,0.113268608414239,0.529083563,26.7,11.0,8.5,20.4,23.299999999999997
1886,NY,Wayne,30.2,6,65,15,14,0.152089603,3.7974730256102673,0.706130297,0.0660807506773277,0.706130297,28.3,10.3,8.8,16.9,23.299999999999997
1887,NY,Westchester,20.3,33,768,431,481,0.494533401,3.8290513069430197,0.789608424,0.0338620603319303,0.789608424,19.0,8.2,7.4,13.1,23.299999999999997
1888,NY,Wyoming,25.6,4,24,9,8,0.19423133,3.1868330947893013,0.582693989,0.0980608467554117,0.582693989,26.7,8.1,8.0,17.3,23.299999999999997
1889,NY,Yates,26.6,3,14,10,10,0.39669946,0.18478308931330362,0.555379245,0.120370741885006,0.555379245,23.5,9.5,8.8,22.1,23.299999999999997
1890,NC,Alamance,35.1,4,126,23,30,0.192564445,5.361780158614183,0.808770669,0.0250488452482341,0.808770669,31.4,10.9,10.3,26.1,24.299999999999997
1891,NC,Alexander,34.0,1,16,4,4,0.106974754,1.4960701609515217,0.427899016,0.0267179651597734,0.427899016,28.6,11.6,9.5,22.3,24.299999999999997
1892,NC,Alleghany,27.1,1,4,4,3,0.27576064,0.605635420523481,0.367680853,0.0921828908554572,0.367680853,26.7,12.8,10.4,35.9,24.299999999999997
1893,NC,Anson,34.6,2,14,5,3,0.116437027,1.6533827144237272,0.543372793,0.0785916378497328,0.543372793,33.0,14.9,11.8,35.6,24.299999999999997
1894,NC,Ashe,29.1,1,18,4,5,0.184325002,0.9440621505286684,0.663570007,0.0371415837171297,0.663570007,24.4,11.5,8.5,31.8,24.299999999999997
1895,NC,Avery,26.0,1,10,6,4,0.225060485,0.11315127124745068,0.562651213,0.0570906599680292,0.562651213,28.4,11.1,10.2,29.9,24.299999999999997
1896,NC,Beaufort,33.0,1,33,10,10,0.210150257,2.3588216006700726,0.69349585,0.0210411143374153,0.69349585,33.7,13.4,11.5,33.3,24.299999999999997
1897,NC,Bertie,35.5,0,11,6,6,0.298418383,1.0302651258823325,0.547100368,0.0,0.547100368,35.9,14.2,13.8,35.9,24.299999999999997
1898,NC,Bladen,38.2,0,26,8,7,0.201979398,1.166607201117093,0.750209193,0.0,0.750209193,33.4,14.5,12.1,35.2,24.299999999999997
1899,NC,Brunswick,28.0,3,90,22,20,0.168299169,2.966423074822072,0.757346259,0.0236307924980111,0.757346259,28.4,11.0,9.7,24.5,24.299999999999997
1900,NC,Buncombe,23.5,17,220,49,56,0.223518095,4.657937450541294,0.878106802,0.0663834306956984,0.878106802,22.2,9.5,8.7,23.2,24.299999999999997
1901,NC,Burke,32.4,3,57,17,19,0.212323715,6.598652038688589,0.636971146,0.0337643920721207,0.636971146,26.8,11.9,10.6,23.6,24.299999999999997
1902,NC,Cabarrus,30.0,5,145,28,32,0.166577305,6.196753391887412,0.754803413,0.0248028176000794,0.754803413,29.8,9.9,10.1,15.2,24.299999999999997
1903,NC,Caldwell,32.7,3,52,15,12,0.147268175,8.328238385626323,0.638162093,0.0368328647374431,0.638162093,30.8,14.2,9.9,23.9,24.299999999999997
1904,NC,Camden,31.0,0,1,1,0,0.0,1.056163793222485,0.096796051,0.0,0.096796051,31.6,11.1,9.9,13.7,24.299999999999997
1905,NC,Carteret,25.8,2,61,14,13,0.188923283,4.351436985028886,0.886486172,0.0290317898098418,0.886486172,28.7,10.3,10.8,22.7,24.299999999999997
1906,NC,Caswell,36.0,1,6,2,1,0.0433238,1.6450905604328683,0.259942813,0.0436490615451768,0.259942813,30.2,13.2,13.4,29.8,24.299999999999997
1907,NC,Catawba,29.5,6,125,25,31,0.200603104,5.406517172335933,0.808883482,0.0383487047724963,0.808883482,27.2,13.5,8.7,20.8,24.299999999999997
1908,NC,Chatham,27.1,4,32,14,13,0.189234039,1.226787446398731,0.465806865,0.0553686862394972,0.465806865,25.9,12.1,8.5,18.0,24.299999999999997
1909,NC,Cherokee,30.0,2,22,6,4,0.147378505,1.3661828995885439,0.810581777,0.0716717434151586,0.810581777,25.2,13.0,11.9,30.9,24.299999999999997
1910,NC,Chowan,34.2,1,10,5,4,0.274499039,5.1783022076648075,0.686247598,0.0695265243690468,0.686247598,30.0,13.3,12.4,33.0,24.299999999999997
1911,NC,Clay,28.7,2,6,1,2,0.189018051,0.537240585255964,0.567054154,0.183234081539166,0.567054154,25.4,13.1,10.3,31.9,24.299999999999997
1912,NC,Cleveland,30.9,2,60,21,17,0.175120524,3.808069518767379,0.618072438,0.0205879930824343,0.618072438,31.9,12.4,11.6,29.4,24.299999999999997
1913,NC,Columbus,31.2,2,49,12,16,0.280933401,0.7689076699938052,0.860358541,0.0353950977789576,0.860358541,33.0,16.0,12.1,34.1,24.299999999999997
1914,NC,Craven,30.1,2,73,18,14,0.133958473,6.165625155674258,0.698497751,0.0193339455749432,0.698497751,29.9,10.3,10.9,24.2,24.299999999999997
1915,NC,Cumberland,32.3,1,276,46,48,0.14709127,8.87276326477089,0.845774803,0.00305691673264512,0.845774803,32.5,12.1,12.2,27.6,24.299999999999997
1916,NC,Currituck,28.9,0,21,9,10,0.400384369,2.7839095186809995,0.840807175,0.0,0.840807175,29.1,10.6,9.3,17.0,24.299999999999997
1917,NC,Dare,27.4,2,62,17,16,0.455788514,6.059629659382282,1.766180492,0.0556111667222778,1.766180492,25.1,9.8,9.1,17.8,24.299999999999997
1918,NC,Davidson,31.4,3,88,32,33,0.201131211,4.036027774243587,0.536349895,0.018189976110498,0.536349895,29.9,11.0,10.6,21.3,24.299999999999997
1919,NC,Davie,29.1,3,29,4,4,0.096539074,2.645235614054001,0.699908288,0.07140646942613,0.699908288,27.8,10.9,9.2,18.4,24.299999999999997
1920,NC,Duplin,32.0,0,36,13,12,0.200394108,0.5163073896344347,0.601182325,0.0,0.601182325,31.8,13.8,11.3,34.1,24.299999999999997
1921,NC,Durham,29.2,6,264,49,47,0.159614209,6.132401238180293,0.896556408,0.0195942680234609,0.896556408,29.2,8.7,9.3,26.0,24.299999999999997
1922,NC,Edgecombe,40.8,1,25,11,12,0.218447927,3.194343149421612,0.455099849,0.0187553921752504,0.455099849,37.2,16.4,12.8,42.6,24.299999999999997
1923,NC,Forsyth,31.4,6,273,65,76,0.208049319,9.317144924507941,0.747335052,0.0161502620380016,0.747335052,25.0,11.2,8.4,28.5,24.299999999999997
1924,NC,Franklin,31.2,1,25,9,7,0.111358575,1.007457310677931,0.397709195,0.0154547562012209,0.397709195,31.4,14.0,9.3,22.5,24.299999999999997
1925,NC,Gaston,33.3,5,164,30,32,0.15156754,7.034938573934426,0.776783642,0.0230451916207683,0.776783642,27.2,13.7,10.2,25.0,24.299999999999997
1926,NC,Gates,33.9,0,0,2,3,0.25935852,0.008068547805621816,0.0,0.0,0.0,33.5,12.9,11.8,23.5,24.299999999999997
1927,NC,Graham,27.5,1,5,2,2,0.231374364,0.4560383246085758,0.578435909,0.116849731245618,0.578435909,28.8,12.0,10.7,32.6,24.299999999999997
1928,NC,Granville,35.8,3,31,9,7,0.11965812,1.742446958102794,0.52991453,0.0508207551964222,0.52991453,33.3,12.1,10.9,21.8,24.299999999999997
1929,NC,Greene,35.9,1,5,2,5,0.237045465,,0.237045465,0.0472411186696901,0.237045465,32.2,12.7,11.4,34.5,24.299999999999997
1930,NC,Guilford,30.7,4,424,94,109,0.212841156,4.775423880027415,0.82793257,0.0076726833291773,0.82793257,27.9,10.3,10.0,23.5,24.299999999999997
1931,NC,Halifax,39.0,1,44,22,17,0.320936379,4.043851128834507,0.830658864,0.0193176988757099,0.830658864,36.9,13.7,14.7,39.1,24.299999999999997
1932,NC,Harnett,33.2,3,78,16,20,0.157895568,2.587733892376707,0.615792715,0.0229215852568364,0.615792715,31.7,10.6,8.9,23.8,24.299999999999997
1933,NC,Haywood,30.0,4,38,10,10,0.168149182,4.51685936910917,0.638966891,0.0659174054909199,0.638966891,28.7,12.3,10.8,27.3,24.299999999999997
1934,NC,Henderson,27.1,4,60,23,23,0.206929437,4.236764142198323,0.539815923,0.0350235095307725,0.539815923,25.1,9.9,9.6,21.1,24.299999999999997
1935,NC,Hertford,36.9,0,18,7,8,0.329109758,2.4220830468731123,0.740496956,0.0,0.740496956,34.0,14.4,13.3,37.6,24.299999999999997
1936,NC,Hoke,34.7,1,13,7,6,0.116254287,6.774207514452164,0.251884288,0.0187751117119147,0.251884288,31.7,12.2,10.9,28.5,24.299999999999997
1937,NC,Hyde,29.7,0,4,1,1,0.176180409,15.687868999398985,0.704721635,0.0,0.704721635,30.8,12.0,12.3,30.7,24.299999999999997
1938,NC,Iredell,29.1,8,141,30,28,0.1679916,3.983723969729247,0.845957702,0.0462652386129681,0.845957702,26.5,10.4,8.7,19.3,24.299999999999997
1939,NC,Jackson,31.4,4,29,8,6,0.146409312,1.185264442327628,0.707645006,0.0946947278710258,0.707645006,29.7,11.6,10.8,27.3,24.299999999999997
1940,NC,Johnston,35.5,3,116,34,33,0.18189535,1.4811299303516503,0.639389714,0.0156698876991382,0.639389714,33.1,13.9,8.9,18.7,24.299999999999997
1941,NC,Jones,33.9,0,3,2,2,0.198491465,0.0005061216531311316,0.297737197,0.0,0.297737197,31.9,14.9,13.1,36.5,24.299999999999997
1942,NC,Lee,29.9,0,46,16,12,0.20113305,3.9760862425441883,0.771010023,0.0,0.771010023,28.8,13.5,11.9,25.8,24.299999999999997
1943,NC,Lenoir,37.2,1,52,17,15,0.256476019,2.9580857311251196,0.889116868,0.0174498752333921,0.889116868,32.6,15.6,12.9,36.9,24.299999999999997
1944,NC,Lincoln,27.6,3,55,12,14,0.175374864,3.038754944551702,0.688972679,0.0369603784742756,0.688972679,26.8,11.4,11.4,20.4,24.299999999999997
1945,NC,McDowell,30.9,1,28,9,8,0.177916157,1.0185097852113567,0.62270655,0.0221852468108708,0.62270655,33.5,14.2,11.1,26.8,24.299999999999997
1946,NC,Macon,27.4,2,31,8,9,0.265682657,1.3577683610282325,0.915129151,0.0581801256690714,0.915129151,27.1,11.7,10.4,29.4,24.299999999999997
1947,NC,Madison,24.8,3,6,3,2,0.094531361,2.4619168847551918,0.283594082,0.14058106841612,0.283594082,26.3,10.5,9.2,29.1,24.299999999999997
1948,NC,Martin,38.0,2,17,5,5,0.213183252,0.8308330347898388,0.724823058,0.0863110650785431,0.724823058,32.8,15.9,13.6,36.3,24.299999999999997
1949,NC,Mecklenburg,23.9,16,832,187,200,0.197523256,4.912221687783626,0.821696745,0.0151682490626496,0.821696745,25.6,8.5,7.9,19.1,24.299999999999997
1950,NC,Mitchell,29.2,2,8,2,1,0.06531252,,0.522500163,0.132222662964432,0.522500163,26.1,12.8,12.0,27.5,24.299999999999997
1951,NC,Montgomery,30.7,2,18,4,5,0.182515057,0.3743499888356932,0.657054207,0.0729447808009337,0.657054207,30.7,12.5,10.7,31.3,24.299999999999997
1952,NC,Moore,27.4,3,67,16,20,0.214875855,3.6745579965291175,0.719834116,0.0313230872034748,0.719834116,25.9,10.6,9.3,21.1,24.299999999999997
1953,NC,Nash,31.5,1,73,21,22,0.233157052,3.62673661938292,0.773657492,0.01063773203553,0.773657492,32.1,13.2,11.8,25.9,24.299999999999997
1954,NC,New Hanover,24.9,4,226,41,45,0.208046306,6.496699419348932,1.044854784,0.0178984531261886,1.044854784,25.4,8.4,10.3,22.1,24.299999999999997
1955,NC,Northampton,38.5,0,6,5,6,0.293212139,2.343998256008204,0.293212139,0.0,0.293212139,35.6,16.2,14.9,45.3,24.299999999999997
1956,NC,Onslow,29.7,4,152,20,21,0.111946863,7.255454043678307,0.810282053,0.021374829001368,0.810282053,30.6,7.8,8.9,21.5,24.299999999999997
1957,NC,Orange,23.3,6,104,21,20,0.142429853,3.3781412776230826,0.740635237,0.0423143106998787,0.740635237,22.4,8.0,6.4,13.1,24.299999999999997
1958,NC,Pamlico,31.5,1,14,4,4,0.30892802,1.1098170528537505,1.081248069,0.0779970361126277,1.081248069,28.6,15.1,11.9,32.3,24.299999999999997
1959,NC,Pasquotank,35.4,1,31,8,6,0.150803026,5.919789782044392,0.779148968,0.0250852899859522,0.779148968,31.7,14.4,10.7,29.5,24.299999999999997
1960,NC,Pender,31.1,1,34,7,10,0.177777778,1.5071654440525117,0.604444444,0.016923337282112,0.604444444,32.3,12.1,11.5,21.9,24.299999999999997
1961,NC,Perquimans,32.6,0,6,2,2,0.148522204,0.5933741806129027,0.445566612,0.0,0.445566612,32.1,13.5,11.2,31.6,24.299999999999997
1962,NC,Person,32.7,1,26,6,5,0.127772667,2.34069294979815,0.664417868,0.025455656246818,0.664417868,30.1,12.6,11.3,24.0,24.299999999999997
1963,NC,Pitt,34.3,6,160,29,26,0.148271497,2.358538705229346,0.912439979,0.0338562239024941,0.912439979,32.9,9.5,9.2,30.6,24.299999999999997
1964,NC,Polk,27.3,2,9,5,3,0.147369455,0.07711879391838908,0.442108366,0.0983574309039048,0.442108366,23.2,13.1,9.6,24.1,24.299999999999997
1965,NC,Randolph,32.2,3,78,22,20,0.140077603,4.872338842145988,0.546302652,0.02091816812629,0.546302652,28.8,13.7,10.2,25.0,24.299999999999997
1966,NC,Richmond,37.9,1,23,11,12,0.262392583,3.083497051655503,0.502919117,0.0222523865684595,0.502919117,30.7,11.2,11.3,42.8,24.299999999999997
1967,NC,Robeson,39.6,1,68,27,29,0.215197388,2.588862855491034,0.504600772,0.00750553533230758,0.504600772,38.7,15.7,12.9,41.9,24.299999999999997
1968,NC,Rockingham,35.4,4,63,16,20,0.218112022,4.821332963266096,0.68705287,0.0437670281093738,0.68705287,30.9,14.1,11.2,26.3,24.299999999999997
1969,NC,Rowan,32.7,4,81,19,19,0.137055471,6.169277658535968,0.584289115,0.0285851085876812,0.584289115,30.3,12.8,11.8,26.5,24.299999999999997
1970,NC,Rutherford,28.7,3,39,15,13,0.195195195,4.890668306342206,0.585585586,0.0451664383252285,0.585585586,29.5,13.9,11.3,29.6,24.299999999999997
1971,NC,Sampson,36.7,1,33,12,11,0.171740827,0.9256954510432203,0.515222482,0.0158418351181801,0.515222482,32.8,13.7,10.8,29.5,24.299999999999997
1972,NC,Scotland,36.4,1,23,8,7,0.196761862,3.887649619028625,0.646503261,0.0283736238792419,0.646503261,34.9,13.7,12.4,44.4,24.299999999999997
1973,NC,Stanly,30.0,2,44,12,15,0.247524752,1.2341502550250592,0.726072607,0.0328996068496982,0.726072607,27.7,12.1,10.4,25.1,24.299999999999997
1974,NC,Stokes,33.8,2,24,9,7,0.150800319,4.040402373565241,0.517029665,0.0433867713734083,0.517029665,30.7,12.7,10.7,22.8,24.299999999999997
1975,NC,Surry,30.9,4,61,17,17,0.23297884,1.7555317165697204,0.835982897,0.055468500825094,0.835982897,28.2,13.2,11.5,27.0,24.299999999999997
1976,NC,Swain,33.3,3,17,4,3,0.210172341,0.3200684550876375,1.190976601,0.209117524048515,1.190976601,31.6,14.9,12.7,26.0,24.299999999999997
1977,NC,Transylvania,24.3,1,18,6,7,0.21183235,1.2713209175564792,0.544711757,0.0298667940983215,0.544711757,23.7,11.3,9.8,29.6,24.299999999999997
1978,NC,Tyrrell,30.8,0,4,2,1,0.243013366,1.8887934190922964,0.972053463,0.0,0.972053463,31.5,13.6,11.5,36.2,24.299999999999997
1979,NC,Union,26.5,2,117,28,34,0.155557996,5.000617432103263,0.535302515,0.0088258916357025,0.535302515,27.5,9.5,7.6,12.7,24.299999999999997
1980,NC,Vance,38.2,1,28,8,10,0.224144887,2.3878639077097663,0.627605684,0.0226019347256125,0.627605684,33.7,14.0,12.9,37.3,24.299999999999997
1981,NC,Wake,24.8,14,848,167,185,0.185242482,5.149905135339642,0.849111487,0.0133742074587955,0.849111487,26.7,8.2,7.8,14.7,24.299999999999997
1982,NC,Warren,39.2,1,11,3,5,0.24714547,1.8243841966771126,0.543720034,0.0502335861757171,0.543720034,36.1,14.4,13.9,37.1,24.299999999999997
1983,NC,Washington,32.8,1,8,3,4,0.318217979,6.326804704913773,0.636435959,0.0820008200082001,0.636435959,33.4,14.7,13.8,40.9,24.299999999999997
1984,NC,Watauga,26.4,4,39,10,11,0.209284627,1.1866242175467119,0.742009132,0.0741812247320203,0.742009132,25.0,8.6,6.7,18.9,24.299999999999997
1985,NC,Wayne,34.4,1,74,19,25,0.200874205,4.615256997121396,0.594587645,0.00805477245267821,0.594587645,31.9,13.1,11.1,28.1,24.299999999999997
1986,NC,Wilkes,26.7,1,35,15,13,0.188849182,2.4734814884330976,0.508440106,0.0145475705557172,0.508440106,28.6,10.8,10.8,27.4,24.299999999999997
1987,NC,Wilson,36.8,3,54,18,19,0.233412366,1.0121753775814117,0.663382514,0.0367372429923709,0.663382514,31.9,12.4,12.0,30.3,24.299999999999997
1988,NC,Yadkin,31.0,3,18,9,8,0.211685013,0.4400707840907749,0.476291279,0.0799317915378877,0.476291279,29.9,10.5,11.2,24.9,24.299999999999997
1989,NC,Yancey,27.0,1,7,3,3,0.170319064,0.15452227848286396,0.39741115,0.0565674850096165,0.39741115,24.5,11.2,9.1,29.2,24.299999999999997
1990,ND,Adams,31.9,0,0,2,1,0.419463087,3.921531660896159,0.0,0.0,0.0,27.6,10.5,10.1,12.4,25.400000000000006
1991,ND,Barnes,34.7,1,8,4,3,0.269203159,6.136082480933183,0.71787509,0.0915248032216731,0.71787509,29.2,10.5,8.3,13.5,25.400000000000006
1992,ND,Benson,31.0,1,0,2,4,0.585394409,9.037655257335,0.0,0.148389968838107,0.0,31.9,11.7,11.3,39.0,25.400000000000006
1993,ND,Billings,28.3,0,0,0,0,0.0,17.624521047478545,0.0,0.0,0.0,27.5,7.8,8.4,5.9,25.400000000000006
1994,ND,Bottineau,31.0,1,5,3,1,0.15037594,8.980284579102115,0.751879699,0.151998784009728,0.751879699,27.4,9.8,9.7,13.7,25.400000000000006
1995,ND,Bowman,30.3,1,4,4,3,0.923929781,6.2992471323928285,1.231906375,0.308546744831842,1.231906375,27.5,9.1,9.2,7.7,25.400000000000006
1996,ND,Burke,28.9,2,2,2,2,0.890868597,20.782520224293698,0.890868597,0.909918107370337,0.890868597,28.1,8.9,10.4,11.1,25.400000000000006
1997,ND,Burleigh,29.1,5,57,7,8,0.08839486,5.129610142745499,0.629813376,0.0529173325431012,0.629813376,25.0,7.5,6.7,8.5,25.400000000000006
1998,ND,Cass,29.1,4,115,19,24,0.143708272,3.697407698276229,0.688602138,0.0228246666172132,0.688602138,27.6,7.0,6.4,10.0,25.400000000000006
1999,ND,Cavalier,32.1,1,2,4,3,0.778210117,6.730738320495167,0.518806744,0.261301280376274,0.518806744,27.7,11.2,10.3,13.0,25.400000000000006
2000,ND,Dickey,33.4,0,2,4,4,0.776699029,2.9202589466716957,0.388349515,0.0,0.388349515,27.6,11.2,9.2,14.3,25.400000000000006
2001,ND,Divide,27.1,1,1,1,1,0.411184211,5.475800707628778,0.411184211,0.414421881475342,0.411184211,28.1,10.1,9.7,11.2,25.400000000000006
2002,ND,Dunn,33.5,1,1,1,1,0.227324392,11.387910105561708,0.227324392,0.229042601923958,0.227324392,30.3,9.2,10.2,12.2,25.400000000000006
2003,ND,Eddy,31.5,0,2,1,0,0.0,6.134690772887548,0.841396719,0.0,0.841396719,27.5,11.8,9.9,15.0,25.400000000000006
2004,ND,Emmons,30.9,0,2,4,4,1.168907072,10.071010873374423,0.584453536,0.0,0.584453536,26.9,11.3,10.0,16.2,25.400000000000006
2005,ND,Foster,30.5,0,4,1,1,0.297441999,3.2863846621862396,1.189767995,0.0,1.189767995,26.6,10.7,9.8,12.0,25.400000000000006
2006,ND,Golden Valley,32.1,1,0,1,2,1.095890411,24.047619032232028,0.0,0.550357732526142,0.0,27.7,8.8,9.4,12.3,25.400000000000006
2007,ND,Grand Forks,30.1,2,50,8,8,0.114060851,4.259762372991056,0.712880322,0.0281361225609499,0.712880322,29.3,7.3,7.0,13.8,25.400000000000006
2008,ND,Grant,33.3,0,0,1,1,0.423549343,11.47867702111721,0.0,0.0,0.0,29.5,10.8,9.6,18.4,25.400000000000006
2009,ND,Griggs,26.9,1,1,0,1,0.431220354,5.447071613576322,0.431220354,0.439174352217831,0.431220354,27.7,10.2,9.5,9.5,25.400000000000006
